srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,Label,text_features,attack_context,multi_class_label
59.166.0.4,10731,149.171.126.5,80,114,5,1.077168,1580,10168,31,29,3,5,0,10761.55273,71327.78125,12,18,255,255,1328718823,1329724542,132,565,1,3924,9742.232371,7844.943861,1421945538,1421945539,97.891457,63.332413,0.000657,0.000513,0.000144,0,0,6.0,0.0,0,17,4,4,12,12,4,4,unknown,0,Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 High_Inbound_Traffic Duration:1.1s. Behavioral_Pattern: Multiple_Services_From_Source Multiple_Destination_Ports,NORMAL_ACTIVITY - Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 High_Inbound_Traffic Duration:1.1s. Behavioral_Pattern: Multiple_Services_From_Source Multiple_Destination_Ports,9
59.166.0.5,24552,149.171.126.3,47519,114,5,0.005508,424,8824,31,29,1,4,4,538852.5625,11748729.0,8,12,255,255,4104968792,4107853457,53,735,0,0,47.911172,26.347605,1421944809,1421944809,0.739571,0.450818,0.00068,0.000546,0.000134,0,0,0.0,0.0,0,3,3,5,7,1,1,5,unknown,0,Network_Activity: Protocol:Protocol_114 Service:SMTP Connection_State:State_5 Very_Short_Connection High_Destination_Load. Behavioral_Pattern: Potential_DoS_Inbound,NORMAL_ACTIVITY - Network_Activity: Protocol:Protocol_114 Service:SMTP Connection_State:State_5 Very_Short_Connection High_Destination_Load. Behavioral_Pattern: Potential_DoS_Inbound,9
59.166.0.6,50108,149.171.126.4,53,120,2,0.001045,146,178,31,29,0,0,2,558851.625,681339.6875,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421929903,1421929903,0.007,0.009,0.0,0.0,0.0,0,0,0.0,0.0,0,6,4,1,1,1,1,1,unknown,0,Network_Activity: Protocol:Protocol_120 Service:SSH Connection_State:SYN_RECV Balanced_Communication Very_Short_Connection. Behavioral_Pattern: Normal_Behavior,NORMAL_ACTIVITY - Network_Activity: Protocol:Protocol_120 Service:SSH Connection_State:SYN_RECV Balanced_Communication Very_Short_Connection. Behavioral_Pattern: Normal_Behavior,9
59.166.0.9,61661,149.171.126.8,27230,114,5,0.016928,2750,27620,31,29,7,16,0,1270321.375,12769376.0,44,46,255,255,2047266906,2047578027,63,600,0,0,23.446995,23.171566,1421932636,1421932636,0.385674,0.362156,0.00079,0.00062,0.00017,0,0,0.0,0.0,0,15,3,1,5,1,1,1,unknown,0,Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 High_Inbound_Traffic Very_Short_Connection High_Source_Load High_Destination_Load. Behavioral_Pattern: Multiple_Services_From_Source Potential_DoS_Inbound,NORMAL_ACTIVITY - Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 High_Inbound_Traffic Very_Short_Connection High_Source_Load High_Destination_Load. Behavioral_Pattern: Multiple_Services_From_Source Potential_DoS_Inbound,9
59.166.0.0,45765,149.171.126.1,6033,114,5,0.068802,2974,33122,31,29,7,18,0,338711.0938,3774309.0,48,50,255,255,828414125,3037137089,62,662,0,0,81.42303,80.151862,1421942735,1421942735,1.456511,1.394673,0.000574,0.000459,0.000115,0,0,0.0,0.0,0,9,6,3,6,1,1,1,unknown,0,Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 High_Inbound_Traffic Very_Short_Connection High_Destination_Load. Behavioral_Pattern: Normal_Behavior,NORMAL_ACTIVITY - Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 High_Inbound_Traffic Very_Short_Connection High_Destination_Load. Behavioral_Pattern: Normal_Behavior,9
59.166.0.5,43197,149.171.126.0,53,120,2,0.001076,146,178,31,29,0,0,2,542750.9375,661710.0,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421940776,1421940776,0.007,0.009,0.0,0.0,0.0,0,0,0.0,0.0,0,2,6,1,4,1,1,1,unknown,0,Network_Activity: Protocol:Protocol_120 Service:SSH Connection_State:SYN_RECV Balanced_Communication Very_Short_Connection. Behavioral_Pattern: Normal_Behavior,NORMAL_ACTIVITY - Network_Activity: Protocol:Protocol_120 Service:SSH Connection_State:SYN_RECV Balanced_Communication Very_Short_Connection. Behavioral_Pattern: Normal_Behavior,9
59.166.0.1,30719,149.171.126.9,32691,114,5,0.016883,2750,27346,31,29,7,16,0,1273707.25,12676420.0,44,46,255,255,1478683716,1478989634,63,594,0,0,23.546859,22.410892,1421946079,1421946079,0.385116,0.361333,0.000809,0.000613,0.000196,0,0,0.0,0.0,0,10,3,4,4,1,1,1,unknown,0,Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 High_Inbound_Traffic Very_Short_Connection High_Source_Load High_Destination_Load. Behavioral_Pattern: Potential_DoS_Inbound,NORMAL_ACTIVITY - Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 High_Inbound_Traffic Very_Short_Connection High_Source_Load High_Destination_Load. Behavioral_Pattern: Potential_DoS_Inbound,9
59.166.0.8,62799,149.171.126.3,16688,114,5,0.05184,2646,24004,31,29,7,15,0,398611.125,3620216.0,42,44,255,255,4001153885,1868746940,63,546,0,0,73.881922,72.299838,1421939598,1421939598,1.256732,1.193047,0.000686,0.000533,0.000153,0,0,0.0,0.0,0,8,3,5,9,1,1,2,unknown,0,Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 High_Inbound_Traffic Very_Short_Connection High_Destination_Load. Behavioral_Pattern: Normal_Behavior,NORMAL_ACTIVITY - Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 High_Inbound_Traffic Very_Short_Connection High_Destination_Load. Behavioral_Pattern: Normal_Behavior,9
59.166.0.4,49798,149.171.126.7,111,120,2,0.004865,568,304,31,29,0,0,0,700513.875,374922.9063,4,4,0,0,0,0,142,76,0,0,1.787096,1.498831,1421944773,1421944773,1.271667,1.067333,0.0,0.0,0.0,0,0,0.0,0.0,0,12,12,4,6,2,1,3,unknown,0,Network_Activity: Protocol:Protocol_120 Service:HTTP Connection_State:SYN_RECV Balanced_Communication Very_Short_Connection. Behavioral_Pattern: Multiple_Services_From_Source,NORMAL_ACTIVITY - Network_Activity: Protocol:Protocol_120 Service:HTTP Connection_State:SYN_RECV Balanced_Communication Very_Short_Connection. Behavioral_Pattern: Multiple_Services_From_Source,9
59.166.0.2,57791,149.171.126.0,111,120,2,1.712247,568,312,31,29,0,0,0,1990.367065,1093.300171,4,4,0,0,0,0,142,78,0,0,559.096125,674.996813,1421945197,1421945199,395.351656,477.301344,0.0,0.0,0.0,0,0,0.0,0.0,0,13,20,9,8,2,2,5,unknown,0,Network_Activity: Protocol:Protocol_120 Service:HTTP Connection_State:SYN_RECV Balanced_Communication Duration:1.7s. Behavioral_Pattern: Multiple_Services_From_Source,NORMAL_ACTIVITY - Network_Activity: Protocol:Protocol_120 Service:HTTP Connection_State:SYN_RECV Balanced_Communication Duration:1.7s. Behavioral_Pattern: Multiple_Services_From_Source,9
59.166.0.2,44950,149.171.126.0,25,114,5,0.031708,37938,3380,31,29,19,8,9,9394727.0,832597.5,54,42,255,255,3017088414,3022390182,703,80,0,0,34.463945,1.229102,1421929227,1421929227,0.591434,0.759829,0.001531,0.000552,0.000979,0,0,0.0,0.0,0,1,2,2,9,1,1,1,unknown,0,Network_Activity: Protocol:Protocol_114 Service:Service_9 Connection_State:State_5 High_Outbound_Traffic Very_Short_Connection High_Source_Load. Behavioral_Pattern: Potential_DoS_Outbound,NORMAL_ACTIVITY - Network_Activity: Protocol:Protocol_114 Service:Service_9 Connection_State:State_5 High_Outbound_Traffic Very_Short_Connection High_Source_Load. Behavioral_Pattern: Potential_DoS_Outbound,9
59.166.0.7,15651,149.171.126.7,5190,114,5,0.273367,2048,2410,31,29,6,7,0,57446.58594,67835.54688,24,26,255,255,1217245574,3367126392,85,93,0,0,718.241538,692.315767,1421945763,1421945764,11.870609,10.9118,0.000698,0.000561,0.000137,0,0,0.0,0.0,0,7,9,4,3,1,1,1,unknown,0,Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 Duration:0.3s. Behavioral_Pattern: Normal_Behavior,NORMAL_ACTIVITY - Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 Duration:0.3s. Behavioral_Pattern: Normal_Behavior,9
59.166.0.7,33460,149.171.126.0,25,114,5,0.524014,37252,3276,31,29,18,8,9,557786.625,48777.32422,52,40,255,255,1380187326,3540423864,716,82,0,0,780.500418,26.045525,1421945313,1421945313,10.267569,13.422025,0.000675,0.000552,0.000123,0,0,0.0,0.0,0,1,1,2,11,4,2,2,unknown,0,Network_Activity: Protocol:Protocol_114 Service:Service_9 Connection_State:State_5 High_Outbound_Traffic Duration:0.5s. Behavioral_Pattern: Normal_Behavior,NORMAL_ACTIVITY - Network_Activity: Protocol:Protocol_114 Service:Service_9 Connection_State:State_5 High_Outbound_Traffic Duration:0.5s. Behavioral_Pattern: Normal_Behavior,9
59.166.0.8,19839,149.171.126.3,53,120,2,0.001108,146,178,31,29,0,0,2,527075.8125,642599.25,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421927960,1421927960,0.011,0.008,0.0,0.0,0.0,0,0,0.0,0.0,0,2,4,3,2,2,1,1,unknown,0,Network_Activity: Protocol:Protocol_120 Service:SSH Connection_State:SYN_RECV Balanced_Communication Very_Short_Connection. Behavioral_Pattern: Normal_Behavior,NORMAL_ACTIVITY - Network_Activity: Protocol:Protocol_120 Service:SSH Connection_State:SYN_RECV Balanced_Communication Very_Short_Connection. Behavioral_Pattern: Normal_Behavior,9
59.166.0.9,42914,149.171.126.9,5190,114,5,0.005731,1958,2308,31,29,6,6,0,2608968.75,3087768.25,22,24,255,255,1738510093,1738807340,89,96,0,0,15.06778,13.189512,1421932908,1421932908,0.246714,0.223217,0.000721,0.000585,0.000136,0,0,0.0,0.0,0,10,3,1,5,1,1,1,unknown,0,Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 Very_Short_Connection High_Source_Load High_Destination_Load. Behavioral_Pattern: Normal_Behavior,NORMAL_ACTIVITY - Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 Very_Short_Connection High_Source_Load High_Destination_Load. Behavioral_Pattern: Normal_Behavior,9
59.166.0.4,6949,149.171.126.6,43591,114,5,0.004922,3688,2456,31,29,7,7,0,5662738.5,3770824.75,18,18,255,255,2281084339,134702315,205,136,0,0,13.437973,0.33576,1421928088,1421928088,0.270412,0.259235,0.000646,0.000511,0.000135,0,0,0.0,0.0,0,5,10,3,3,1,1,3,unknown,0,Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 Very_Short_Connection High_Source_Load High_Destination_Load. Behavioral_Pattern: Potential_DoS_Outbound,NORMAL_ACTIVITY - Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 Very_Short_Connection High_Source_Load High_Destination_Load. Behavioral_Pattern: Potential_DoS_Outbound,9
59.166.0.7,8352,149.171.126.3,22,114,5,4.958049,36536,76700,31,29,77,175,11,58813.45703,123513.1016,422,504,255,255,1971426193,4121304427,87,152,0,0,979.782968,879.590754,1421935188,1421935193,11.776043,9.855755,0.000778,0.000594,0.000184,0,0,0.0,0.0,0,1,1,2,4,1,1,1,unknown,0,Network_Activity: Protocol:Protocol_114 Service:Service_11 Connection_State:State_5 High_Outbound_Traffic High_Inbound_Traffic Duration:5.0s. Behavioral_Pattern: Normal_Behavior,NORMAL_ACTIVITY - Network_Activity: Protocol:Protocol_114 Service:Service_11 Connection_State:State_5 High_Outbound_Traffic High_Inbound_Traffic Duration:5.0s. Behavioral_Pattern: Normal_Behavior,9
59.166.0.9,64682,149.171.126.6,12272,114,5,0.113995,4238,63878,31,29,7,30,0,293346.1875,4422299.0,72,74,255,255,1956494311,4102151789,59,863,0,0,0.0,88.643407,1421935750,1421935750,1.60107,1.553493,0.000755,0.000586,0.000169,0,0,0.0,0.0,0,4,7,2,1,1,1,1,unknown,0,Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 High_Inbound_Traffic Duration:0.1s High_Destination_Load. Behavioral_Pattern: Normal_Behavior,NORMAL_ACTIVITY - Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 High_Inbound_Traffic Duration:0.1s High_Destination_Load. Behavioral_Pattern: Normal_Behavior,9
59.166.0.2,32194,149.171.126.8,5190,114,5,0.004597,1470,1728,31,29,5,4,0,2443332.75,2793126.0,22,14,255,255,2050322828,2050630307,67,123,0,0,13.299903,0.39602,1421927833,1421927833,0.218905,0.295846,0.000782,0.000619,0.000163,0,0,0.0,0.0,0,7,6,2,1,1,1,1,unknown,0,Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 Very_Short_Connection High_Source_Load High_Destination_Load. Behavioral_Pattern: Normal_Behavior,NORMAL_ACTIVITY - Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 Very_Short_Connection High_Source_Load High_Destination_Load. Behavioral_Pattern: Normal_Behavior,9
59.166.0.0,53058,149.171.126.1,53,120,2,0.001005,146,178,31,29,0,0,2,581094.5625,708457.75,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421938541,1421938541,0.01,0.011,0.0,0.0,0.0,0,0,0.0,0.0,0,6,5,4,6,4,1,3,unknown,0,Network_Activity: Protocol:Protocol_120 Service:SSH Connection_State:SYN_RECV Balanced_Communication Very_Short_Connection. Behavioral_Pattern: Normal_Behavior,NORMAL_ACTIVITY - Network_Activity: Protocol:Protocol_120 Service:SSH Connection_State:SYN_RECV Balanced_Communication Very_Short_Connection. Behavioral_Pattern: Normal_Behavior,9
59.166.0.4,25650,149.171.126.9,55973,114,5,0.084033,2646,24316,31,29,7,15,0,245903.4063,2262349.5,42,44,255,255,4097562894,4093679813,63,553,0,0,137.235584,134.555576,1421931698,1421931698,2.042049,1.940372,0.000698,0.000587,0.000111,0,0,0.0,0.0,0,13,7,2,3,1,1,1,unknown,0,Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 High_Inbound_Traffic Very_Short_Connection High_Destination_Load. Behavioral_Pattern: Multiple_Services_From_Source,NORMAL_ACTIVITY - Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 High_Inbound_Traffic Very_Short_Connection High_Destination_Load. Behavioral_Pattern: Multiple_Services_From_Source,9
59.166.0.9,50186,149.171.126.3,80,114,5,8.783201,18682,1087890,31,29,2,370,5,16967.8457,989554.4375,350,746,255,255,401306053,2555400937,53,1458,1,524288,1495.850705,968.148984,1421928045,1421928054,25.165742,11.788788,0.000682,0.000547,0.000135,0,0,1.0,0.0,0,2,2,3,3,1,1,1,unknown,0,Network_Activity: Protocol:Protocol_114 Service:Other Connection_State:State_5 High_Outbound_Traffic High_Inbound_Traffic Duration:8.8s. Behavioral_Pattern: Normal_Behavior,NORMAL_ACTIVITY - Network_Activity: Protocol:Protocol_114 Service:Other Connection_State:State_5 High_Outbound_Traffic High_Inbound_Traffic Duration:8.8s. Behavioral_Pattern: Normal_Behavior,9
59.166.0.5,34452,149.171.126.7,34509,114,5,0.059017,2230,12618,31,29,7,10,0,293474.7813,1660131.875,34,34,255,255,170208844,2315863316,66,371,0,0,130.309347,3.55067,1421942580,1421942580,1.778424,1.753545,0.001315,0.001139,0.000176,0,0,0.0,0.0,0,5,11,6,3,1,1,1,unknown,0,Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 High_Inbound_Traffic Very_Short_Connection High_Destination_Load. Behavioral_Pattern: Normal_Behavior,NORMAL_ACTIVITY - Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 High_Inbound_Traffic Very_Short_Connection High_Destination_Load. Behavioral_Pattern: Normal_Behavior,9
59.166.0.9,49071,149.171.126.1,80,114,5,1.12199,1580,10168,31,29,3,5,5,10331.64356,68478.32813,12,18,255,255,3835137388,1690778226,132,565,1,3924,9943.173736,8008.820139,1421941387,1421941388,101.96718,65.966707,0.000705,0.000551,0.000154,0,0,1.0,0.0,0,1,1,6,3,1,1,1,unknown,0,Network_Activity: Protocol:Protocol_114 Service:Other Connection_State:State_5 High_Inbound_Traffic Duration:1.1s. Behavioral_Pattern: Normal_Behavior,NORMAL_ACTIVITY - Network_Activity: Protocol:Protocol_114 Service:Other Connection_State:State_5 High_Inbound_Traffic Duration:1.1s. Behavioral_Pattern: Normal_Behavior,9
59.166.0.9,40425,149.171.126.1,80,114,5,1.065729,1580,10168,31,29,3,5,5,10877.06152,72093.375,12,18,255,255,3736742834,3733620085,132,565,1,3924,9549.616338,7689.857739,1421939178,1421939179,96.85227,62.657179,0.000676,0.000525,0.000151,0,0,1.0,0.0,0,1,1,1,1,1,1,1,unknown,0,Network_Activity: Protocol:Protocol_114 Service:Other Connection_State:State_5 High_Inbound_Traffic Duration:1.1s. Behavioral_Pattern: Normal_Behavior,NORMAL_ACTIVITY - Network_Activity: Protocol:Protocol_114 Service:Other Connection_State:State_5 High_Inbound_Traffic Duration:1.1s. Behavioral_Pattern: Normal_Behavior,9
59.166.0.1,13579,149.171.126.1,111,120,2,0.004513,568,312,31,29,0,0,0,755151.75,414801.6563,4,4,0,0,0,0,142,78,0,0,1.696116,1.433305,1421947833,1421947833,1.206333,1.022,0.0,0.0,0.0,0,0,0.0,0.0,0,7,7,4,5,1,1,3,unknown,0,Network_Activity: Protocol:Protocol_120 Service:HTTP Connection_State:SYN_RECV Balanced_Communication Very_Short_Connection. Behavioral_Pattern: Normal_Behavior,NORMAL_ACTIVITY - Network_Activity: Protocol:Protocol_120 Service:HTTP Connection_State:SYN_RECV Balanced_Communication Very_Short_Connection. Behavioral_Pattern: Normal_Behavior,9
59.166.0.7,3775,149.171.126.0,111,120,2,0.004842,568,312,31,29,0,0,0,703841.375,386617.0938,4,4,0,0,0,0,142,78,0,0,1.789218,1.548801,1421938006,1421938006,1.271667,1.100667,0.0,0.0,0.0,0,0,0.0,0.0,0,13,11,5,6,1,1,3,unknown,0,Network_Activity: Protocol:Protocol_120 Service:HTTP Connection_State:SYN_RECV Balanced_Communication Very_Short_Connection. Behavioral_Pattern: Multiple_Services_From_Source,NORMAL_ACTIVITY - Network_Activity: Protocol:Protocol_120 Service:HTTP Connection_State:SYN_RECV Balanced_Communication Very_Short_Connection. Behavioral_Pattern: Multiple_Services_From_Source,9
59.166.0.5,27214,149.171.126.2,80,114,5,1.471637,1580,10168,31,29,3,5,5,7876.942383,52208.52734,12,18,255,255,328361047,2495227581,132,565,1,3924,10088.51849,7963.340995,1421946005,1421946007,133.755278,86.532235,0.000737,0.000585,0.000152,0,0,1.0,0.0,0,6,4,3,6,3,1,1,unknown,0,Network_Activity: Protocol:Protocol_114 Service:Other Connection_State:State_5 High_Inbound_Traffic Duration:1.5s. Behavioral_Pattern: Normal_Behavior,NORMAL_ACTIVITY - Network_Activity: Protocol:Protocol_114 Service:Other Connection_State:State_5 High_Inbound_Traffic Duration:1.5s. Behavioral_Pattern: Normal_Behavior,9
59.166.0.4,51597,149.171.126.9,21,114,5,1.536746,2934,3742,31,29,11,15,0,14982.30664,19120.92188,52,54,255,255,3717820254,1592612529,56,69,0,0,2109.196486,66.166555,1421932671,1421932673,30.125901,28.98498,0.000683,0.000539,0.000144,0,0,0.0,0.0,0,9,9,5,3,1,1,1,unknown,0,Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 Duration:1.5s. Behavioral_Pattern: Normal_Behavior,NORMAL_ACTIVITY - Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 Duration:1.5s. Behavioral_Pattern: Normal_Behavior,9
59.166.0.6,28601,149.171.126.2,10871,114,5,0.003015,320,1864,31,29,1,2,4,708457.75,4327695.0,6,8,255,255,2383243863,2387103441,53,233,0,0,29.568728,0.576866,1421940969,1421940969,0.5388,0.353286,0.000703,0.000538,0.000165,0,0,0.0,0.0,0,3,3,5,4,1,1,3,unknown,0,Network_Activity: Protocol:Protocol_114 Service:SMTP Connection_State:State_5 Very_Short_Connection High_Destination_Load. Behavioral_Pattern: Normal_Behavior,NORMAL_ACTIVITY - Network_Activity: Protocol:Protocol_114 Service:SMTP Connection_State:State_5 Very_Short_Connection High_Destination_Load. Behavioral_Pattern: Normal_Behavior,9
59.166.0.3,22281,149.171.126.8,16081,114,5,0.030313,2974,33572,31,29,7,18,0,768779.0625,8683007.0,48,50,255,255,1536346840,1536640844,62,671,0,0,36.768005,35.490304,1421931340,1421931340,0.636702,0.607917,0.001249,0.001122,0.000127,0,0,0.0,0.0,0,2,6,1,2,1,1,1,unknown,0,Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 High_Inbound_Traffic Very_Short_Connection High_Destination_Load. Behavioral_Pattern: Potential_DoS_Inbound,NORMAL_ACTIVITY - Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 High_Inbound_Traffic Very_Short_Connection High_Destination_Load. Behavioral_Pattern: Potential_DoS_Inbound,9
59.166.0.1,53137,149.171.126.0,64907,114,5,0.047684,320,1924,31,29,1,2,4,44794.90234,282526.625,6,8,255,255,3440999965,3602356694,53,241,0,0,656.216251,16.065599,1421944311,1421944311,9.4222,6.731,0.000695,0.000564,0.000131,0,0,0.0,0.0,0,3,3,4,4,1,1,4,unknown,0,Network_Activity: Protocol:Protocol_114 Service:SMTP Connection_State:State_5 Very_Short_Connection. Behavioral_Pattern: Normal_Behavior,NORMAL_ACTIVITY - Network_Activity: Protocol:Protocol_114 Service:SMTP Connection_State:State_5 Very_Short_Connection. Behavioral_Pattern: Normal_Behavior,9
59.166.0.1,35449,149.171.126.5,44940,114,5,0.024932,2974,30516,31,29,7,18,0,934702.375,9596021.0,48,50,255,255,1489611001,1489897512,62,610,0,0,36.026796,35.150585,1421949565,1421949565,0.522894,0.497633,0.00069,0.000537,0.000153,0,0,0.0,0.0,0,10,11,3,4,1,1,1,unknown,0,Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 High_Inbound_Traffic Very_Short_Connection High_Destination_Load. Behavioral_Pattern: Potential_DoS_Inbound,NORMAL_ACTIVITY - Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 High_Inbound_Traffic Very_Short_Connection High_Destination_Load. Behavioral_Pattern: Potential_DoS_Inbound,9
59.166.0.6,10682,149.171.126.0,80,114,5,1.22306,1580,10168,31,29,3,5,5,9477.867188,62819.48438,12,18,255,255,457745140,458771794,132,565,1,3924,9756.09507,7855.277907,1421945322,1421945323,111.155185,71.911942,0.00071,0.000552,0.000158,0,0,6.0,0.0,0,1,1,36,43,4,4,30,unknown,0,Network_Activity: Protocol:Protocol_114 Service:Other Connection_State:State_5 High_Inbound_Traffic Duration:1.2s. Behavioral_Pattern: Multiple_Connections_To_Same_Destination,NORMAL_ACTIVITY - Network_Activity: Protocol:Protocol_114 Service:Other Connection_State:State_5 High_Inbound_Traffic Duration:1.2s. Behavioral_Pattern: Multiple_Connections_To_Same_Destination,9
